"Input","","","Intermediate Input: Agriculture [QSIC 11]","Intermediate Input: Forestry [QSIC 12]","Intermediate Input: Fishing [QSIC 13]","Intermediate Input: Coal [QSIC 21]","Intermediate Input: Gold [QSIC 23]","Intermediate Input: Metals [QSIC 24]","Intermediate Input: Other mining and quarrying [22, 25-29]","Intermediate Input: Food [QSIC 301-304]","Intermediate Input: Beverages and tobacco [QSIC 305-306]","Intermediate Input: Textiles [QSIC 311-312]","Intermediate Input: Wearing apparel [QSIC 313-314]","Intermediate Input: Leather and leather and fur products [QSIC 315-316]","Intermediate Input: Footwear [QSIC 317]","Intermediate Input: Wood and wood products [QSIC 321-322]","Intermediate Input: Paper and paper products [QSIC 323]","Intermediate Input: Printing , recorded media [QSIC 324-326]","Intermediate Input: Coke, petroleum products and nuclear fuel [QSIC 331-333]","Intermediate Input: Basic chemicals [QSIC 334]","Intermediate Input: Other chemical products [QSIC 335-336]","Intermediate Input: Rubber products [QSIC 337]","Intermediate Input: Plastic products [QSIC 338]","Intermediate Input: Glass and glass products [QSIC 341]","Intermediate Input: Non-metallic mineral products [QSIC 342]","Intermediate Input: Basic iron and steel products; casting of metal [QSIC 351, 353]","Intermediate Input: Non-ferrous metal products [QSIC 352]","Intermediate Input: Structural metal products [QSIC 354]","Intermediate Input: Other fabricated metal products [QSIC 355]","Intermediate Input: Machinery and equipment [QSIC 356-359]","Intermediate Input: Electrical machinery [QSIC 361-366]","Intermediate Input: Radio, television and communication apparatus [QSIC 371-373]","Intermediate Input: Professional equipment [QSIC 374-376]","Intermediate Input: Motor vehicles, parts and accessories [QSIC 381-383]","Intermediate Input: Other transport equipment [QSIC 384-387]","Intermediate Input: Furniture [QSIC 391]","Intermediate Input: Other manufacturing groups [QSIC 392 - 395]","Intermediate Input: Electricity and gas [QSIC 41]","Intermediate Input: Water [QSIC 42]","Intermediate Input: Construction [QSIC 5]","Intermediate Input: Wholesale and retail trade [QSIC 61-63]","Intermediate Input: Catering and accommodation services [QSIC 64]","Intermediate Input: Transport and storage [QSIC 71-74]","Intermediate Input: Communication [QSIC 75]","Intermediate Input: Finance and insurance [QSIC 81-82]","Intermediate Input: Professional business services [QSIC 831-883]","Intermediate Input: Business activities n.e.c. [QSIC 889]","Intermediate Input: National and Provincial government [QSIC 911]","Intermediate Input: Local government [QSIC 913]","Intermediate Input: Education (Private) [QSIC 92]","Intermediate Input: Health and social work (Private) [QSIC 93]","Intermediate Input: Other community, social and personal services [QSIC 94-96, 99]"
"Unit","Date","Output","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rand million: Current prices","2024","Intermediate Output: Rubber products [QSIC 337]",92.2677920614782,2198.19577283961,"",47.8829047414374,"",9.511388200698203,15.5502198874362,36.72944093919569,"",462.1229984218608,74.50829846948375,"","",59.04825105353501,18.96637134621088,31.56692055633703,1906.606454070686,1171.127219951565,545.9289029386271,736.7656483789401,91.3051905306948,"",32.88007558342416,20.26638019457191,117.4626686579678,112.2387681385276,1037.341147121945,82.70038387300998,4.143257537631989,"",0.5699722488781411,11.38747266418617,0.2337007055008294,"",149.2723812537814,295.9903048429253,42.81099222671322,49.061128113513895,2388.264604786431,57.54283875558854,1419.6176122620634,103.6935028114003,133.78929573853952,700.5933229431803,241.779118568838,73.56066938499023,33.95713372197545,86.53069551951242,13.36803385536609,57.55547985404305
"Rand million: Current prices","2024","Intermediate Output: Plastic products [QSIC 338]",182.3187547217631,321.8410943438285,"",31.94091368707168,292.9530912268144,375.5478575218142,130.6080794532734,175.3515530102214,"",56.83080600594396,1.41863298197824,"","",333.2894023020708,2201.856503590229,220.5965001368471,1043.145647540843,6473.395294450154,1094.564691837863,13.26034501783895,1287.109894854661,332.8410934258893,32.7146179633883,16.23337749921711,1600.225465390464,22.94013697794306,130.5806982168673,133.2796227940918,17.160670680711256,"","",116.916823201025,"","",465.1531826596954,1186.528338880318,182.6543558479181,94.77230594470444,3634.534117900245,136.3121984256711,2618.217592528475,299.0833668210006,469.4107949182611,1856.084761032696,450.6194571141131,132.5934962435691,61.20791341691967,134.9530424746033,26.99737695494265,72.05134610500177
"Rand million: Current prices","2024","Intermediate Output: Glass and glass products [QSIC 341]",7.428326041653906,"","",9.024293557356652,"",402.2517116478153,436.5458638188822,0.7182874049313555,"",12.94956583129851,3.134516041948793,"","",186.91778861565075,112.7804083279749,28.13585758818664,915.5461456787044,80.22360829500994,71.6756245427862,33.49958133523529,319.6932979160126,1184.475605679198,22.22541243665691,21.19897821824762,73.47486884139914,15.17873704364441,115.0070638311389,41.05881775777739,28.025857350979024,"","",33.4975312313869,1.650368137656859,3.332896319474433,53.83914654586152,477.4477265031792,66.12844751171585,16.305349406940888,905.1361238571988,35.83986668327267,905.2346455194672,61.47694232936375,134.45644690690585,608.848470249096,194.2203624546337,17.457089924561608,8.251057887774474,59.01904064731008,12.01266484592719,17.338161660499047
"Rand million: Current prices","2024","Intermediate Output: Non-metallic mineral products [QSIC 342]",28.59951946128343,"","",331.2644275787774,190.3952355876297,2347.982216752172,6441.652322316452,9.458758595111185,"",45.33826318057841,11.99503500191829,"","",219.5041996426557,301.3234460930258,105.8831440537568,1178.04192450335,221.8230628312595,469.1464365990739,27.4734564404512,603.4974848827567,164.9038952576445,6666.532536436754,84.7155000563176,105.8240705888157,61.45296430510017,538.5905498621242,70.65385102714764,"","","",54.37816809675154,"","",301.2126616160106,395.5667314166095,56.08987772142163,211.11751673463212,5067.624585537847,85.61559115689148,4777.124188458107,320.6542897420835,475.9065547388853,2781.7629339964824,965.2908439568156,276.92075917267186,127.8323773863878,122.3649031428661,51.46722152643174,73.72182982273932
"Rand million: Current prices","2024","Intermediate Output: Basic iron and steel products; casting of metal [QSIC 351, 353]","","","",734.6666461448433,"",20516.17267832576,335.1590649442763,484.7717498393205,"",29.56074827043919,"","","","",21.4034223498493,71.16772569496257,1484.917218677186,27.2253714284976,70.19219962030762,"","","","",2933.337046263704,5035.942862457631,136.6448788591361,424.064404527297,438.43294606212487,"",3.365233788775186,"","",7.195137217154635,"",17795.95228550208,2331.385123610662,281.5571688327173,32.93631376465405,4662.036804950535,"",2079.2360034003045,69.64352560872126,349.87145500493386,781.6369372905516,286.2387469683371,84.7380466896162,44.60876339366012,41.42886188087845,"",37.74410870975498
"Rand million: Current prices","2024","Intermediate Output: Non-ferrous metal products [QSIC 352]","",277.700544683968,"",52.97508182467247,2198.905263256754,58338.89768657639,356.1205935289581,368.4854689662485,"",48.18218458537189,"","","","",56.61389358252582,99.07708442802362,1049.707700097011,54.45439602178753,124.204301533348,"",148.0320547494096,"",60.55310682222861,115.4692995683403,7480.851862058593,76.4918624652915,148.2308777124273,89.62233368318863,"","","",28.78956816591222,"","",13462.2695660248,5460.222486595511,619.1935801437539,59.33960653922409,6042.04681482968,"",2178.023384151817,141.4935639972504,317.87261387810656,1642.8816826601822,651.9698594351071,137.9057941808858,84.9919017032383,109.1850336040588,"",41.01828787889911
"Rand million: Current prices","2024","Intermediate Output: Structural metal products [QSIC 354]",10.85305191997268,"","",9.31518831165527,554.1746181702968,7198.908225249799,24.832671095804,"","",48.64472974116517,11.30999893161074,"","",61.488401058671954,30.01410170787544,26.42542927580065,422.3537816962229,38.12263293654302,98.28562219492414,38.30144648845961,188.2906876294908,173.6833691660252,53.83898305145408,5138.386900700769,1615.225281986392,125.7561122172959,971.0539957774358,195.24338738890643,1.454336368922739,"","",24.87221829327032,1.028913024257518,"",300.8441993081075,201.7250354597339,23.59106839016911,27.256078417219104,1671.9457496299278,46.76464428683197,906.895628846804,93.72650639713584,211.0568380673233,970.5838449804274,272.7290963365199,52.327687986194206,26.14142922064936,51.2320479405284,17.85548079532837,45.37058285513686
"Rand million: Current prices","2024","Intermediate Output: Other fabricated metal products [QSIC 355]",33.57971412755087,"",690.8752386012084,25.77705924978737,1444.802661598317,15260.451184928928,62.76995200182274,267.8900867030836,"",118.849947252948,31.64285879822555,"","",105.8288179969953,169.949443028876,94.19682495052116,1092.934852880494,71.46984529684616,212.5808468845775,44.65821098630619,538.2216037204153,"",82.159848610123,7308.510208846599,3452.708975041638,380.4089833854504,3280.324911013378,496.18379192694056,18.7127711677539,"",0.2445405980927982,83.4077573965954,11.14525978188958,"",2713.992668526161,1135.032944476942,151.4146825903971,57.925505920494736,4293.303852379786,146.5617548271919,2061.2394106375746,317.21110537928274,627.8861092005352,2600.876481686406,588.5473180223358,109.77419507091189,55.98830760788476,195.0373091776293,37.91547512263542,141.5784625734326
"Rand million: Current prices","2024","Intermediate Output: Machinery and equipment [QSIC 356-359]",113.22712721088266,"","","",135.3114538675595,115.13482660918288,0.1020155284356078,"","",259.6064665412581,53.70907888933054,"","",61.23407759714442,1124.3445622849897,260.04408510937543,1993.2655899133115,223.10500608874045,537.5054064453561,189.7580977704446,1544.7785080884798,122.90203969396453,314.2457608082468,11270.590155308237,7044.022560604561,677.6707758541155,4581.114920873426,14521.190129286626,1456.4710443157926,29.187093934324352,1.146525915193703,1531.302407836677,159.73087949121722,"",2389.583065263399,870.1622744265103,120.89255703237536,287.93218031312244,14080.640681480792,551.027932085865,7156.736190574684,1240.211856228722,1327.4809879323134,7629.176254179158,1792.7792482120965,471.1304720966119,217.4836169278593,716.81269759683,105.06122914196943,285.70258085284456
"Rand million: Current prices","2024","Intermediate Output: Electrical machinery [QSIC 361-366]",22.44147618137398,"","",489.6885545667165,728.7567204148547,1664.7328710174525,16.179934254942225,"","",25.13004923300084,7.072619459639755,"","",52.28723109763485,169.00653936613952,65.9569385755033,924.9430237689104,108.22111064096896,58.30468873474283,20.63958094310896,491.292239845139,70.04776247745963,47.794362544624576,422.8222683502689,2594.449459784977,105.56967087738434,911.6458824415896,628.6773722608388,7084.347475506541,74.45914635337388,"",1127.0832333094029,11.390752093208937,"",728.9594587113477,219.542138061106,29.52100931471229,38.98806923045907,6621.712180639464,110.79425464081989,2583.318922725826,1444.5788184233822,552.6399370374305,1373.9364895348597,309.9868165418882,104.33882832187908,48.17929643261756,137.56557035121523,"",94.3645989895184
"Rand million: Current prices","2024","Intermediate Output: Radio, television and communication apparatus [QSIC 371-373]",7.357587913378275,"","","",124.8875165848062,233.2701272944325,"","","",18.24070496257591,3.293384853241232,"","","",52.66966641325078,64.90240189048876,52.86336936859246,6.290594461483555,19.50719181506728,"",681.7634703229585,1030.823504611466,6.871265268723056,23.72071340638577,481.3728386644623,32.10959449438133,290.0673910132286,63.26822970701079,905.8834996921228,181.1451143541266,0.4537905716057207,69.9832085477073,"","",245.4779477429278,68.79597640560365,10.27040157498,13.33528100306786,1236.554810311423,40.06875004677362,554.4876748318212,4596.083111646863,82.65965917920042,1350.3248190382071,114.3258750626297,29.32306311989876,13.74842084117181,36.9224715451296,"",28.66856857846965
"Rand million: Current prices","2024","Intermediate Output: Professional equipment [QSIC 374-376]",12.07482890351475,189.3597156547225,"",2.104340811115124,38.57510190543752,46.94896094332234,2.220497078889305,"","",14.579377030283304,2.459292051030914,"",0.4073040705792321,"",107.760974680384,25.28851770268843,201.6966134211002,5.09887797948413,20.07308372182779,15.58839417723423,299.9397806245883,126.0578871691708,4.331381032594618,52.06821375436611,151.1368183420926,19.22647946424776,171.6174500483632,36.46207608255993,128.8844647182912,19.45038394453297,42.48707553355268,20.53345263297483,"","",189.0652797175094,36.08755277714042,5.250875720695139,25.65586605601682,552.332497317537,59.49610619250202,344.0605280088699,572.328808030305,63.570368170275685,765.8455777435423,137.3774581268628,39.463345538568845,18.21710042572207,60.02003854480454,8.380946698417862,24.963145864683568
"Rand million: Current prices","2024","Intermediate Output: Motor vehicles, parts and accessories [QSIC 381-383]",364.4357994822378,83.08323923403914,"","",2002.5999050502876,39741.83513798496,"","","",1283.6795692494084,162.46627093145878,1316.3870439701948,"",224.29244313699763,672.0056006945703,181.97845302411395,2123.459609670735,393.71008850443593,1170.8249717454014,725.1218924343798,2032.664214411527,1108.484107020533,135.7341128311909,4869.533467083715,3600.618585080648,355.6466076419963,2974.984104657967,1629.4984784729804,1628.9970598176683,"",8.387545668190867,62476.648357197766,"","",1351.8998714112329,504.9222367025215,28.77517527014355,205.57921808578456,37767.21745996064,10.61139155933297,15138.884852392835,575.8776053135163,2109.687195577552,5103.576052081337,1810.7961305183,446.8052721245869,137.7494016898415,316.8432121298502,"",118.02845545949322
"Rand million: Current prices","2024","Intermediate Output: Other transport equipment [QSIC 384-387]",10.31912435738924,"","",4.406869044157468,70.14413357020776,704.8863331178064,7.721111422349361,"","",22.99508504814394,5.322466178865738,"","","",27.20961644920041,22.77262854306364,62.29807381325078,14.59975763686859,42.0007620640021,37.32969260615555,168.3962107624916,760.483248663432,"",334.3748782885654,164.3416696999432,42.92023974849673,384.8190820759683,163.88521861902524,133.83755118656927,0.6179062261217649,0.1028584006874511,636.9471986527687,791.8116158739049,"",55.30288493801722,99.0973163290081,13.5729330156243,35.05194503089557,1324.4755484848602,44.91032543372055,778.2947630094939,87.5898912760361,278.2317980205941,678.627722394478,194.0396038256328,56.66618857280497,26.15829027888165,53.83364782660413,11.88871443755061,48.03079356258282
"Rand million: Current prices","2024","Intermediate Output: Furniture [QSIC 391]",334.6646198972487,597.2487536681675,"",2.311479749057842,20.08513759813009,575.6387932030469,4.479642076670938,58.95939572369085,"",874.9864889115826,186.42697880248707,697.9282078253035,"",1694.4421096850576,114.4085362858547,37.90272807853157,1207.536253576247,107.5772300851988,119.8651658334858,13.32194660082659,339.1712979173071,64.97856947865793,"",426.845524058162,153.2741871773969,156.9611702780558,1484.605749291772,54.98685654139701,15.754590615499652,"",0.6345737451945599,115.08811025583906,"",124.6987665709064,274.1668961506667,218.2717905896313,30.41634618497964,53.57074899046732,2534.8151933719405,42.04773927221042,1328.1106208320798,136.85728399020687,228.1769642716412,1440.1668358336665,285.064429748726,82.71868360377891,38.18466340672605,42.29961870429622,18.77199091378882,79.2694514425286
"Rand million: Current prices","2024","Intermediate Output: Other manufacturing groups [QSIC 392 - 395]",115.904364677222,97.3839300850043,51.88382539612805,162.7948910485179,1432.334639383143,10033.10206160895,"",3188.113300347422,"",336.9687789018915,30.29199028496923,"","",295.2580476490614,352.8979732153662,94.53759630785794,1406.298586867676,278.521157450715,351.2951647134287,454.5575847165421,929.9868459028568,58.2487333876993,30.47238110966998,838.1507662166497,3612.557713291003,129.8564008278765,875.0546547175979,38.46541738096737,34.18305414497818,"","",62.00907965073668,"","",104552.4554890756,392.8415794855273,47.26625446149047,48.26142137899197,15283.535473998938,124.821718726898,4516.362291200154,496.3485567212149,831.2595744991265,2031.6728306839343,436.5047719023343,96.18596909787954,52.91205585467268,66.69110584582127,"",258.8813567520972
"Rand million: Current prices","2024","Intermediate Output: Electricity and gas [QSIC 41]",349.8129030938808,"","",46564.25765938824,329.4358116252943,2724.2485839068954,962.3690555739864,705.2720012787485,"","",115.3779395076398,"","",151.3196364626354,345.7568843557216,2275.581562281394,21121.76428663482,284.125920742378,469.8030971939489,84.98516993951255,"","",193.3429810349853,316.2320376524374,1890.040486959798,927.4236145357332,1142.043356290286,993.8154158632958,39.25429246956526,11.16232271898201,14.6264747941471,232.4444085683128,184.8463788110162,111.366271932017,6907.963423375228,40896.15076117217,3600.34594824908,278.4069003079693,27759.354630215108,1663.971380597751,4744.149573447958,1940.610351354364,2888.0191015634955,11485.621663808812,4687.311375435832,406.6909769726383,201.8160705310007,2250.48844076795,228.3778626035602,1192.058654616375
"Rand million: Current prices","2024","Intermediate Output: Water [QSIC 42]",179.9707913296753,"",3.98543479236618,169.5216359385098,50.89409196720784,507.6292924084906,149.1372280377298,291.9455150305091,13.23997697139465,17.50595836681914,62.86673377416189,"","",46.20108570499577,313.5417066408016,1311.347074483762,3077.02416168776,98.54194641709591,214.087940050548,61.27344179224312,125.9350453576728,70.41446290344771,12.86584545016754,24.24387123624295,300.1698677644124,454.5597724669599,427.2167636580792,165.07251555417486,20.19666034719657,5.238302755186584,2.632864850202278,79.59222455823081,30.53887781301864,34.52571787513661,203.1149591828083,5641.872263617599,1631.253456297104,104.25055629152968,4611.962504520472,97.71543245857823,717.417125570862,540.1122305771805,246.79688490653143,3285.478531994017,1000.183334012085,128.60128577340345,24.33447926346111,775.6875765168475,49.19741576773801,63.13579197172909
"Rand million: Current prices","2024","Intermediate Output: Construction [QSIC 5]",323.0798325651705,"","",33.86412884546781,2251.654141858205,738.9773273039181,5847.772966522839,25.899841199966566,"",610.0617967997097,2.185019663569678,"","",7864.626628692303,846.6815097122419,561.3051220019956,18057.231634374944,965.7435705664484,3218.1444714420486,861.8064843065972,5136.606201175654,920.1033644778568,41160.68502686635,1004.927169996742,4803.250050910319,22224.98532410233,9654.244095532104,1850.4501015604865,13811.462441987733,91.45205857961832,1.078927350412522,1715.6543164756722,19.13726423045765,515.3291759848331,2832.751422598684,792.6685382491554,97.67811767688782,725.1048522053616,52911.45407665018,1255.8704078634464,20381.317925364587,1521.444425887333,4464.909375253859,10465.334787572476,2765.876913621172,1005.2938882820472,464.0295237240755,1865.1667026717143,59.718955855847696,932.4166283466176
"Rand million: Current prices","2024","Intermediate Output: Wholesale and retail trade [QSIC 61-63]",2320.7436447070795,"","","","",1470.1766800837336,"","","","","","","",364.9625432998136,3855.766582402868,5137.187267337468,26776.583219885757,450.8142668375634,399.05934634242647,372.5110527554548,1185.0484622382662,204.1978405032078,"","",1559.2148514530118,442.2443410237154,2416.2528654265143,1140.7170776597798,"","","",222.8676411972889,155.10033235717265,"",776.5610207227719,29199.458236693023,3961.549802560164,9286.795456078413,23558.863705414304,7322.806294901964,68656.380527198,26395.40372585901,31301.990660443986,195030.2857386258,45040.37542093957,13878.384343848153,6406.550632955261,6413.064999374584,2811.768490728916,5632.674677775797
"Rand million: Current prices","2024","Intermediate Output: Catering and accommodation services [QSIC 64]",4652.848307976379,"",452.3111426940353,"","",376.5822189433163,"",14920.58799150222,6543.865892790358,160.0820119713507,99.41696719072586,38.38579872283258,0.8870443971148618,"",598.7247256668609,880.0696888206967,1362.936506736912,64.08918828050874,403.013692796345,"",155.1904355198074,166.1642883637457,53.81721338660755,"",406.9103023695961,88.9564466201076,347.8014660320364,340.4300816292261,15.29126681689741,"","",125.5592254579128,41.63164164662305,"",367.7861303357946,7002.588019912086,867.9675667285167,1277.0602647618618,16412.146350530737,997.6940311259532,9886.29239244781,2058.00227192096,1993.7765672669684,27191.13796518729,7506.384054968975,2432.3141762023374,1122.80677195703,1069.642630221899,477.0874629638764,1083.3802464388489
"Rand million: Current prices","2024","Intermediate Output: Transport and storage [QSIC 71-74]",943.9274203642376,"",42.94171297636679,"",110.50422988851504,1417.6829106386838,"",920.937411280352,186.60968577380623,299.6702631903803,205.85951358794895,48.65856111958738,23.516595043874947,542.1081465926042,1255.5537881340815,2174.000994029737,103625.72807370232,1311.7984459438596,1574.9808350936555,1672.4745843838991,404.8512391199042,"",55.12692544244076,"",1493.2169210319928,285.1840242498714,773.632229738902,886.4946223330126,168.1095696463277,8.087269527324196,4.762267428111753,3353.888317148824,1844.0207049127912,39.48660955669921,2345.8033454056285,13880.89316202346,2007.951330604394,1594.345643723891,44613.159850425,6539.276625999162,72651.99540051169,7080.316875170414,9975.354565273074,40821.013070165456,9000.472956410007,2499.256491768224,1133.3888305865487,5054.043617530471,491.6617827479509,1314.961957424319
"Rand million: Current prices","2024","Intermediate Output: Communication [QSIC 75]",362.8018468025411,"","","","",629.2285292913325,"",8.692429479483728,"","","","",3.882069703115492,"",77.46261274024783,2020.4386377558744,6963.317544603661,150.76028687644708,196.12886031821532,111.675620776876,157.328642490925,"","","",791.1915193896598,116.78225003003884,338.8834555780058,489.8841541710293,1650.8511530032815,2007.003172748089,"",511.1923258432667,66.54949171895674,"",178.3293262102075,2335.294670239444,346.429350448101,3911.012089731728,9962.390713274182,840.0029426571941,25923.14290595631,175864.735162601,2294.903713851183,45996.37551367711,15609.241922129871,5789.026995293151,3340.018896593992,1449.3624667803767,839.187828635421,698.436004700165
"Rand million: Current prices","2024","Intermediate Output: Finance and insurance [QSIC 81-82]",743.399617652605,"","","","","","","","","","","","","",934.4230762102912,2588.637595347541,2854.836115369989,"","",131.9678622373488,128.5562722638687,"","","","",49.81288583032013,421.934300226887,123.09291018957822,"","","","","",2882.7725786397773,"",4769.204650942012,458.8108215926245,5532.277889223152,3747.87721428758,4280.890833616917,1461.7483081270248,11041.297062716394,27443.430477712893,187571.76738413644,26558.64465007089,"","",1043.1636999185791,1511.0122633200638,307.0916068992348
"Rand million: Current prices","2024","Intermediate Output: Professional business services [QSIC 831-883]",4733.780764582293,"","",48.61257254489324,"",1304.920250242457,1853.0947800576744,101.58322196221988,"","","","","",1360.5391782794068,1401.014561787748,3995.517919733812,3899.267894941053,467.85574814046174,1258.202578809722,12.84759323745081,394.82340522276655,718.8018641430015,8598.988791420414,64.90240082611453,1236.3286751867042,1135.7679180999269,3936.336974172064,959.6448628301252,333.4802406764852,29.7684242981743,0.2807880329507655,349.0633219629348,131.2913140880965,1081.29491055529,34.26329714197922,13720.28788180802,1693.735928138984,37586.52312167678,24373.805033619403,6296.479052252116,51489.13689963751,22588.702655074536,38856.64182436252,232555.2684226642,78897.89201798642,37124.40441236885,17137.3965941198,39849.6773002061,7718.575990332174,9925.945255029268
"Rand million: Current prices","2024","Intermediate Output: Business activities n.e.c. [QSIC 889]",631.4371374711761,"","","","",797.7131949466697,355.5769622404409,73.92461593671192,"","","","","","","",1171.541325930547,446.8581289800536,71.69732713982012,"","","","","","",683.455162429948,117.7983918056597,353.6032239458025,330.1890447677351,"","",2.390221760854555,70.72951271997997,70.19057300348709,"","",715.1466000858793,"",910.233080666728,6540.550721809304,732.844238847686,33831.931873576425,13046.633326808796,3096.300350233012,50730.37057645685,16193.824798225,1445.4968869968266,667.2714032760849,8058.279472930961,1045.800950097791,1745.3573685479066
"Rand million: Current prices","2024","Intermediate Output: National and Provincial government [QSIC 911]",3549.148231448888,"",23.06755295578142,"","",801.6520335583026,457.0965309084429,2920.3642900763007,148.6018371674587,100.5034499151255,553.9737563385538,"","",341.5972558537534,663.6042648559035,6675.548673312838,8609.120973178335,816.1391928043195,2655.0047825117235,259.246688292508,256.5620786240736,781.341814128526,416.3046207515184,"",913.6245976214966,725.0787607208405,950.0354239911068,982.1694726373004,60.6325581612854,"",25.588169010374976,534.6830130098461,107.11935092335744,512.1243355943271,272.7909322467348,7519.624875539246,808.946611227514,27699.13027315584,18352.434129088622,11435.975658146996,10416.32413183651,21950.647761912187,11019.215621845684,58382.423585862765,13591.59487872531,3398.638411994255,1573.043638423106,7318.880735959775,4985.203090522293,4783.819393160158
"Rand million: Current prices","2024","Intermediate Output: Local government [QSIC 913]",285.6989530646957,"","","","",1018.1008882726892,305.4575567865763,134.41499648068148,"","",14.22301685393874,"","",44.82027621307049,210.660128910061,1578.059012069807,1018.885500286694,68.4936745263885,33.25523919771091,20.61260559321059,23.8077864121158,"","",15.80704419529397,658.9616657680389,110.8006698598335,397.3657617552556,298.2398568341926,11.208781391375762,5.585142771167174,4.752528217059584,77.0450242432959,60.63962858114039,27.63619920596202,242.266483617953,11127.81626315306,2244.575830653591,186.20113791076312,6581.508303855503,491.2583989622738,567.2511444300914,4879.854894907455,3427.483580636354,13862.988859619683,4906.296351829053,"","",1036.46965898631,153.8365747881412,711.3231286458608
"Rand million: Current prices","2024","Intermediate Output: Education (Private) [QSIC 92]",255.3119924308828,"","","","","",19.78217983801964,48.36855780791837,"","",16.30329270299436,"","","",1412.969482611874,14436.4204954104,40.64715925274766,6.892635177675288,92.46796364164256,"",229.125464832034,"","",11.71970385927833,"",96.14562113418572,789.5623908469549,57.562021969760025,"","",4.321030058140259,"","",2497.848747464433,395.8865622455863,1986.680650257621,118.0794563715535,3275.6636895258744,5951.586253486158,63720.02944516435,6662.502795591845,253.5814306707364,862.5258774886576,2888.158421742254,1376.348146092923,223.0499615872587,102.9408895033837,5689.934550424628,43.03280938762669,1968.3137418100089
"Rand million: Current prices","2024","Intermediate Output: Health and social work (Private) [QSIC 93]",1368.007964781891,"",92.62505598129948,"","",449.3770862133669,251.2708387827045,4253.447579633061,270.5337022634735,350.5130254869351,430.670079513335,12.06302770140629,14.42798944322267,"",1555.141910778494,1313.604525803297,3373.301600062344,195.8672193804832,17449.12851352061,221.4458343521283,229.2746743023299,5.643225743074309,"","",492.3027873587091,125.7740052825886,442.8343387369168,460.1220275433605,167.6398776449304,3.810684563533371,1611.803085226346,300.1047586231416,59.51321955762364,115.2932186986056,2603.254500002689,6361.865441499262,917.5532795506714,4373.791838587525,29114.99994703409,4593.620249850326,12695.346665046116,4704.613021247201,2790.40225884658,22183.99500742674,6257.444271532468,2911.053616992024,1336.010124815058,2737.134979380192,13281.30454453528,1119.6877374374344
"Rand million: Current prices","2024","Intermediate Output: Other community, social and personal services [QSIC 94-96, 99]",2534.1686735439453,34.14928076482991,116.2317347902156,"","",716.3625119186197,247.27078371430792,5357.815156909124,2523.834623917712,1142.087471414535,978.662471079052,189.47008736134188,107.3156766640034,313.5973543427814,609.5666556880998,3693.641817938188,4374.43080169285,404.8275463882571,1265.2092267202445,120.8958905191352,3872.590692995944,208.24998432399,544.0212184840357,54.11673383863079,854.9719180420566,465.282385453634,619.4973064305696,348.2136673001525,186.9292068196595,5.838993003231718,2.446199458530909,839.2046252097774,57.44833472098868,27.17366262388532,8091.118112410155,3945.3889228092153,587.50228895963,1072.306942242658,16112.771887398096,604.9425353253397,5995.935660980771,2107.3881573990598,1305.0592750439864,14289.555768436918,4726.611210686707,1166.0351640256515,539.4152182342741,535.3329449749436,253.30845629155075,540.5191128943296
